status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1655305061436596,https://www.facebook.com/1405630409737397_1655305061436596,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,13/10/2016,0,1,0,1,3,5,40
1405630409737397_1687141321586303,https://www.facebook.com/1405630409737397_1687141321586303,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,7/12/2016,0,1,0,1,4,5,55
1405630409737397_1703975946569507,https://www.facebook.com/1405630409737397_1703975946569507,https://wearemitu.com/mitu-world/mexicans-puerto-ricans-are-at-greater-health-risk-than-other-latinos/,"Well, this really sucks...",Link,News & Issues,10/01/2017,0,1,0,1,5,5,34
1405630409737397_1507234629576974,https://www.facebook.com/wearemitu/posts/1507234629576974,https://wearemitu.com/mitu-world/mexican-tv-co-host-is-sexually-harassed-live-on-camera-but-it-might-not-be-what-you-think/,This whole situation stinks.,Link,Sensationalist,28/10/2015,0,1,1,0,0,3,0
1405630409737397_1522350081398762,https://www.facebook.com/wearemitu/posts/1522350081398762,https://wearemitu.com/mitu-world/mexican-tv-co-host-is-sexually-harassed-live-on-camera-but-it-might-not-be-what-you-think/,This whole situation stinks.,Link,Sensationalist,3/12/2015,0,1,0,1,1,3,36
1405630409737397_1576095862690850,https://www.facebook.com/wearemitu/posts/1576095862690850,https://wearemitu.com/mitu-world/mexican-tv-co-host-is-sexually-harassed-live-on-camera-but-it-might-not-be-what-you-think/,Remember this mess of a situation?,Link,Sensationalist,3/04/2016,0,1,0,1,2,3,122
1405630409737397_1608748156092287,https://www.facebook.com/wearemitu/posts/1608748156092287,https://wearemitu.com/mitu-world/mexican-tv-co-host-is-sexually-harassed-live-on-camera-but-it-might-not-be-what-you-think/,This whole situation stinks.,Link,Sensationalist,18/06/2016,0,1,0,1,3,3,76
1405630409737397_1563105107323259,https://www.facebook.com/wearemitu/posts/1563105107323259,https://wearemitu.com/mitu-world/mexican-video-game-nerds-will-eat-up-these-mariachi-cover-songs/,This makes the nerd in me happy.,Link,Music,9/03/2016,0,0,1,0,,,
1405630409737397_1692213524412416,https://www.facebook.com/1405630409737397_1692213524412416,https://wearemitu.com/mitu-world/mexico-city-and-nfl-are-a-match-made-in-heaven/,That tuck rule game sparked a rivalry between the two.,Link,Sports,15/12/2016,0,0,1,0,,,
1405630409737397_1540096492957454,https://www.facebook.com/wearemitu/posts/1540096492957454,https://wearemitu.com/mitu-world/mexico-city-is-top-traveling-destination/,2016 is Mexico's year.,Link,Latino Culture,12/01/2016,0,0,1,0,,,
1405630409737397_1537481829885587,https://www.facebook.com/wearemitu/posts/1537481829885587,https://wearemitu.com/mitu-world/mexico-city-punks-yes-its-a-thing/,This will change the way you feel about punks.,Link,Latino Culture,5/01/2016,0,0,1,0,,,
1405630409737397_1640584206242015,https://www.facebook.com/wearemitu/posts/1640584206242015,https://wearemitu.com/mitu-world/mexico-citys-air-pollution-solution-is-genius/,We need something like this in every city!,Link,News & Issues,30/08/2016,0,1,1,0,0,1,0
1405630409737397_1653298638303905,https://www.facebook.com/wearemitu/posts/1653298638303905,https://wearemitu.com/mitu-world/mexico-citys-air-pollution-solution-is-genius/,We need something like this in every city!,Link,News & Issues,30/09/2016,0,1,0,1,1,1,31
1405630409737397_1562357050731398,https://www.facebook.com/wearemitu/posts/1562357050731398,https://wearemitu.com/mitu-world/mexico-city-wants-nothing-to-do-with-donald-trump/,This is the ultimate shade.,Link,Citizenship & Politics,7/03/2016,0,0,1,0,,,
1405630409737397_1696792070621228,https://www.facebook.com/1405630409737397_1696792070621228,https://wearemitu.com/mitu-world/mexico-gave-us-some-of-the-best-memes-of-2016/,*dead*,Link,Latino Culture,29/12/2016,0,0,1,0,,,
1405630409737397_1676948489272253,https://www.facebook.com/1405630409737397_1676948489272253,https://wearemitu.com/mitu-world/mexico-gets-ready-to-welcome-monday-night-football/,"This means money, money, money.",Link,Sports,16/11/2016,0,0,1,0,,,
1405630409737397_1645037049130064,https://www.facebook.com/wearemitu/posts/1645037049130064,https://wearemitu.com/mitu-world/mexico-has-ubertacos-and-were-full-of-envy/,We need this here!,Link,News & Issues,10/09/2016,0,0,1,0,,,
1405630409737397_1510134872620283,https://www.facebook.com/wearemitu/posts/1510134872620283,https://wearemitu.com/mitu-world/mexico-might-legalize-marijuana-thanks-to-the-usa/,The one way Mexico wants to be like the US...,Link,News & Issues,4/11/2015,0,0,1,0,,,
1405630409737397_1597098397257263,https://www.facebook.com/wearemitu/posts/1597098397257263,https://wearemitu.com/mitu-world/mexico-plans-to-be-fifth-latin-america-country-to-legalize-this/,This makes me so proud.,Link,News & Issues,20/05/2016,0,0,1,0,,,
1405630409737397_1744802442486857,https://www.facebook.com/1405630409737397_1744802442486857,https://wearemitu.com/mitu-world/mexicos-catholic-church-lays-major-guilt-on-companies-helping-build-trumps-wall/,"""Joining a project that is a grave affront to dignity is to shoot yourself in the foot.""",Link,News & Issues,27/03/2017,0,0,1,0,,,
1405630409737397_1647888605511575,https://www.facebook.com/wearemitu/posts/1647888605511575,https://wearemitu.com/mitu-world/mexicos-creepiest-director-gets-his-own-exhibit-at-the-lacma/,A look into the mind of a master.,Link,Celebrity & Gossip,17/09/2016,0,1,1,0,0,1,0
1405630409737397_1662965317337237,https://www.facebook.com/1405630409737397_1662965317337237,https://wearemitu.com/mitu-world/mexicos-creepiest-director-gets-his-own-exhibit-at-the-lacma/,A look into the mind of a master.,Link,Celebrity & Gossip,6/11/2016,0,1,0,1,1,1,50
1405630409737397_1539814616318975,https://www.facebook.com/wearemitu/posts/1539814616318975,https://wearemitu.com/mitu-world/mexicos-government-just-released-footage-of-the-raid-on-el-chapos-hideout/,This video will make you doubt everything.,Link,News & Issues,11/01/2016,0,0,1,0,,,
1405630409737397_1550570115243425,https://www.facebook.com/wearemitu/posts/1550570115243425,https://wearemitu.com/mitu-world/mexico-wrongfully-fighting-against-human-trafficking/,They're not even catching the bad guys...,Link,News & Issues,7/02/2016,0,0,1,0,,,
1405630409737397_1691241421176293,https://www.facebook.com/1405630409737397_1691241421176293,https://wearemitu.com/mitu-world/mezcal-demand-is-putting-mexican-farmers-in-jeopardy/,It may soon go the way of tequila.,Link,News & Issues,13/12/2016,0,0,1,0,,,
1405630409737397_1651438608489908,https://www.facebook.com/wearemitu/posts/1651438608489908,https://wearemitu.com/mitu-world/miami-marlins-pitcher-jose-fernandez-killed-in-boating-accident/,"Just five days ago, Fernandez shared a picture of his pregnant girlfriend :(",Link,News & Issues,25/09/2016,0,0,1,0,,,
1405630409737397_1669792619987840,https://www.facebook.com/1405630409737397_1669792619987840,https://wearemitu.com/mitu-world/miami-marlins-star-jose-fernandez-had-cocaine-and-alcohol-in-system-at-the-time-of-his-death/,And his family is not happy about the autopsy being released.,Link,Sensationalist,2/11/2016,0,0,1,0,,,
1405630409737397_1707041692929599,https://www.facebook.com/1405630409737397_1707041692929599,https://wearemitu.com/mitu-world/michael-pena-gets-hog-wild-in-first-official-chips-movie-trailer/,There's a new Ponch in town.,Link,TV & Movies,13/01/2017,0,0,1,0,,,
1405630409737397_1543228189310951,https://www.facebook.com/wearemitu/posts/1543228189310951,https://wearemitu.com/mitu-world/michelle-obama-gives-latino-designers-all-her-love/,We see you and we thank you.,Link,News & Issues,20/01/2016,0,0,1,0,,,
1405630409737397_1511104945856609,https://www.facebook.com/wearemitu/posts/1511104945856609,https://wearemitu.com/mitu-world/michelle-rodriguez-career-highlights/,"Wait, she was in Avatar?",Link,TV & Movies,7/11/2015,0,0,1,0,,,
1405630409737397_1710798895887212,https://www.facebook.com/1405630409737397_1710798895887212,https://wearemitu.com/mitu-world/miguel-ferrer-star-of-ncis-los-angeles-has-died-at-61/,He was the son of legendary Puerto Rican actor José Ferrer.,Link,Celebrity & Gossip,20/01/2017,0,0,1,0,,,
1405630409737397_1707884156178686,https://www.facebook.com/1405630409737397_1707884156178686,https://wearemitu.com/mitu-world/miguel-opens-up-to-telemundo-about-his-new-movie-and-being-biracial/,He's so close to his family and the way he talks about them is so cute.,Link,Celebrity & Gossip,16/01/2017,0,0,1,0,,,
1405630409737397_1537309563236147,https://www.facebook.com/wearemitu/posts/1537309563236147,https://wearemitu.com/mitu-world/mind-blown-latino-twins-born-a-year-apart/,They will fight about this forever.,Link,Family & Friends,5/01/2016,0,0,1,0,,,
1405630409737397_1504978943135876,https://www.facebook.com/wearemitu/posts/1504978943135876,https://wearemitu.com/mitu-world/mis-nopales-gave-star-wars-the-dia-de-los-muertos-treatment-and-it-is-awesome/,Proof that everything is better with a Mexican touch.,Link,Identities,20/10/2015,0,1,1,0,0,1,0
1405630409737397_1517727118527725,https://www.facebook.com/wearemitu/posts/1517727118527725,https://wearemitu.com/mitu-world/mis-nopales-gave-star-wars-the-dia-de-los-muertos-treatment-and-it-is-awesome/,Proof that everything is better with a Mexican touch.,Link,Identities,22/11/2015,0,1,0,1,1,1,33
1405630409737397_1623310547969381,https://www.facebook.com/wearemitu/posts/1623310547969381,https://wearemitu.com/mitu-world/miss-corpus-christi-latina-loses-crown-over-dui-and-assault-charges/,Sucks for her.,Link,Sensationalist,22/07/2016,0,0,1,0,,,
1405630409737397_1531455403821563,https://www.facebook.com/wearemitu/posts/1531455403821563,https://wearemitu.com/mitu-world/miss-universe-steve-harvey-memes/,You had 1 job!,Link,Celebrity & Gossip,21/12/2015,0,0,1,0,,,
1405630409737397_1609976279302808,https://www.facebook.com/wearemitu/posts/1609976279302808,https://wearemitu.com/mitu-world/mitu/,She has the hardest job in the world.,Link,News & Issues,21/06/2016,0,0,1,0,,,
1405630409737397_1626447577655678,https://www.facebook.com/wearemitu/posts/1626447577655678,https://wearemitu.com/mitu-world/mma-fighter-nate-diaz-laughs-when-asked-about-his-justin-bieber-beef/,"Not the smartest move, Bieber.",Link,Celebrity & Gossip,29/07/2016,0,0,1,0,,,
1405630409737397_1520783708222066,https://www.facebook.com/wearemitu/posts/1520783708222066,https://wearemitu.com/mitu-world/modern-fashion-is-slowly-reaching-cuba/,Fashion is an escape from the world they live in.,Link,Beauty & Fashion,30/11/2015,0,1,1,0,0,1,0
1405630409737397_1564916533808783,https://www.facebook.com/wearemitu/posts/1564916533808783,https://wearemitu.com/mitu-world/modern-fashion-is-slowly-reaching-cuba/,Fashion is an escape from the world they live in.,Link,Beauty & Fashion,13/03/2016,0,1,0,1,1,1,104
1405630409737397_1635672163399886,https://www.facebook.com/wearemitu/posts/1635672163399886,https://wearemitu.com/mitu-world/monica-puig-won-puerto-ricos-first-olympic-gold-medal-and-people-went-nuts/,And she's still so down to earth.,Link,Sports,20/08/2016,0,0,1,0,,,
1405630409737397_1550569385243498,https://www.facebook.com/wearemitu/posts/1550569385243498,https://wearemitu.com/mitu-world/more-latinos-graduating-high-school/,We're shutting up all the haters.,Link,Identities,7/02/2016,0,1,1,0,0,2,0
1405630409737397_1588960041404432,https://www.facebook.com/wearemitu/posts/1588960041404432,https://wearemitu.com/mitu-world/more-latinos-graduating-high-school/,We're shutting up all the haters.,Link,Identities,2/05/2016,0,1,0,1,1,2,85
1405630409737397_1603091783324591,https://www.facebook.com/wearemitu/posts/1603091783324591,https://wearemitu.com/mitu-world/more-latinos-graduating-high-school/,We're shutting up all the haters.,Link,Identities,4/06/2016,0,1,0,1,2,2,33
1405630409737397_1518457711787999,https://www.facebook.com/wearemitu/posts/1518457711787999,https://wearemitu.com/mitu-world/more-mexicans-leaving-than-coming-to-u-s/,"So, Trump, take your wall and shove it where it best fits.",Link,Citizenship & Politics,24/11/2015,0,1,1,0,0,2,0
1405630409737397_1536660629967707,https://www.facebook.com/wearemitu/posts/1536660629967707,https://wearemitu.com/mitu-world/more-mexicans-leaving-than-coming-to-u-s/,"So, Trump, take your wall and shove it where it best fits.",Link,Citizenship & Politics,3/01/2016,0,1,0,1,1,2,40
1405630409737397_1595473244086445,https://www.facebook.com/wearemitu/posts/1595473244086445,https://wearemitu.com/mitu-world/more-mexicans-leaving-than-coming-to-u-s/,"So, Trump, take your wall and shove it where it best fits.",Link,Citizenship & Politics,17/05/2016,0,1,0,1,2,2,135
1405630409737397_1598787807088322,https://www.facebook.com/wearemitu/posts/1598787807088322,https://wearemitu.com/mitu-world/mother-of-mexican-american-student-killed-in-paris-received-her-college-degree-in-her-honor/,Her parents received what she worked so hard for.,Link,Identities,24/05/2016,0,0,1,0,,,
1405630409737397_1501026413531129,https://www.facebook.com/wearemitu/posts/1501026413531129,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream!,Link,Sensationalist,9/10/2015,0,1,1,0,0,6,0
1405630409737397_1506236776343426,https://www.facebook.com/wearemitu/posts/1506236776343426,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream!,Link,Sensationalist,24/10/2015,0,1,0,1,1,6,15
1405630409737397_1517404555226648,https://www.facebook.com/wearemitu/posts/1517404555226648,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream!,Link,Sensationalist,21/11/2015,0,1,0,1,2,6,28
1405630409737397_1530163353950768,https://www.facebook.com/wearemitu/posts/1530163353950768,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream!,Link,Sensationalist,18/12/2015,0,1,0,1,3,6,27
1405630409737397_1576250972675339,https://www.facebook.com/wearemitu/posts/1576250972675339,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream!,Link,Sensationalist,3/04/2016,0,1,0,1,4,6,107
1405630409737397_1591622307804872,https://www.facebook.com/wearemitu/posts/1591622307804872,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream.,Link,Sensationalist,8/05/2016,0,1,0,1,5,6,35
1405630409737397_1604470663186703,https://www.facebook.com/wearemitu/posts/1604470663186703,https://wearemitu.com/mitu-world/ms-13/,This prison is basically a gang member's dream.,Link,Sensationalist,6/06/2016,0,1,0,1,6,6,29
1405630409737397_1552902271676876,https://www.facebook.com/wearemitu/posts/1552902271676876,https://wearemitu.com/mitu-world/murder-of-young-family-shocks-mexico/,This is the most heartbreaking thing I've seen.,Link,Sensationalist,12/02/2016,0,0,1,0,,,
1405630409737397_1499967370303700,https://www.facebook.com/wearemitu/posts/1499967370303700,https://wearemitu.com/mitu-world/muxesgender/,The new gender you need to know about.,Link,Sensationalist,5/10/2015,0,1,1,0,0,15,0
1405630409737397_1505174733116297,https://www.facebook.com/wearemitu/posts/1505174733116297,https://wearemitu.com/mitu-world/muxesgender/,The new gender you need to know about.,Link,Sensationalist,21/10/2015,0,1,0,1,1,15,16
1405630409737397_1514428275524276,https://www.facebook.com/wearemitu/posts/1514428275524276,https://wearemitu.com/mitu-world/muxesgender/,The new gender you need to know about.,Link,Sensationalist,15/11/2015,0,1,0,1,2,15,25
1405630409737397_1524082664558837,https://www.facebook.com/wearemitu/posts/1524082664558837,https://wearemitu.com/mitu-world/muxesgender/,The new gender you need to know about.,Link,Sensationalist,8/12/2015,0,1,0,1,3,15,23
1405630409737397_1541571702809933,https://www.facebook.com/wearemitu/posts/1541571702809933,https://wearemitu.com/mitu-world/muxesgender/,The new gender you need to know about.,Link,Sensationalist,16/01/2016,0,1,0,1,4,15,39
